Age,Education,Marital_Status,Income,Child,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,total_spent,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDealsPurchases,NumWebVisitsMonth,total_purchased,Accepted_campaign,Complain
50,higher_education,relationship,36301.0,only_kid,2013-10-25,53,11,12,35,3,5,12,78,3,0,3,1,7,6,no campaign,0
79,higher_education,relationship,73059.0,only_teen,2013-08-31,36,410,112,420,0,82,71,1095,9,3,13,1,4,25,no campaign,0
57,higher_education,relationship,42731.0,only_kid,2013-10-21,64,159,2,51,6,2,24,244,4,1,5,3,5,10,no campaign,0
67,higher_education,relationship,52854.0,kid_and_teen,2014-03-24,43,105,0,10,0,1,0,116,2,1,4,2,5,7,no campaign,0
48,higher_education,relationship,22775.0,only_kid,2013-06-19,40,5,1,8,0,0,1,15,1,0,2,1,8,3,no campaign,0
78,higher_education,relationship,46681.0,kid_and_teen,2013-10-08,52,269,15,69,15,19,38,425,4,6,4,2,5,14,no campaign,0
71,higher_education,relationship,59821.0,only_teen,2013-04-12,11,629,0,70,0,0,35,734,11,2,7,6,8,20,no campaign,0
72,higher_education,single,50002.0,only_teen,2013-06-17,21,443,5,71,21,16,82,638,8,2,7,2,7,17,no campaign,0
81,higher_education,relationship,69755.0,no_child,2013-10-02,23,217,77,373,111,23,93,894,3,6,12,1,1,21,no campaign,0
57,higher_education,relationship,44078.0,kid_and_teen,2014-06-19,17,24,1,10,2,0,4,41,2,0,3,2,5,5,no campaign,0
50,higher_education,relationship,30560.0,only_kid,2013-06-27,6,9,1,5,4,5,7,31,1,0,3,1,7,4,no campaign,0
57,higher_education,relationship,35924.0,kid_and_teen,2014-03-23,56,8,0,14,2,3,7,34,1,0,3,1,5,4,no campaign,0
62,higher_education,single,64140.0,kid_and_teen,2013-09-23,71,1459,0,61,0,15,215,1750,2,5,6,5,5,13,2nd_campaign,0
45,higher_education,relationship,56386.0,kid_and_teen,2012-10-27,51,230,48,214,13,32,75,612,9,1,7,8,9,17,no campaign,0
47,Basic,relationship,24594.0,only_kid,2013-12-10,94,1,3,6,10,0,9,29,1,0,3,1,5,4,no campaign,0
45,higher_education,relationship,75774.0,only_kid,2014-05-02,27,340,21,134,258,14,56,823,7,5,8,1,4,20,no campaign,0
66,higher_education,single,39228.0,no_child,2013-05-10,1,7,1,6,0,3,3,20,0,0,3,1,4,3,no campaign,0
52,higher_education,relationship,58494.0,only_teen,2013-12-12,56,298,7,68,4,0,19,396,6,2,6,2,6,14,no campaign,0
45,higher_education,single,58684.0,no_child,2014-06-16,71,479,35,179,28,7,85,813,5,3,12,1,2,20,4th_campaign,0
59,higher_education,single,57136.0,no_child,2013-05-18,18,267,140,599,34,12,127,1179,7,5,7,1,6,19,last_campaign,0
76,higher_education,single,56551.0,kid_and_teen,2014-05-07,48,67,4,32,17,2,16,138,2,1,4,3,4,7,no campaign,0
44,higher_education,relationship,22448.0,only_kid,2014-02-26,86,3,1,8,23,2,18,55,2,1,3,3,3,6,no campaign,0
65,higher_education,single,82014.0,no_child,2012-08-20,48,980,37,265,35,163,31,1511,3,6,12,1,6,21,last_campaign,0
63,higher_education,single,34213.0,kid_and_teen,2012-09-07,2,50,4,28,6,3,26,117,3,1,2,3,9,6,last_campaign,0
49,higher_education,relationship,157146.0,no_child,2013-04-29,13,1,0,1725,2,1,1,1730,0,28,0,0,1,28,no campaign,0
79,higher_education,single,25358.0,only_teen,2013-07-22,57,19,0,5,0,0,8,32,1,0,3,2,6,4,no campaign,0
48,higher_education,single,35544.0,only_kid,2014-03-08,77,30,5,23,4,1,4,67,2,0,3,1,7,5,no campaign,0
72,higher_education,relationship,36634.0,only_teen,2013-05-28,0,213,9,76,4,3,30,335,5,2,5,3,7,12,no campaign,0
72,higher_education,relationship,62670.0,only_teen,2014-02-02,57,539,30,92,80,46,38,825,5,3,13,1,3,21,no campaign,0
54,higher_education,relationship,50334.0,only_teen,2013-07-24,24,284,16,160,84,16,134,694,7,4,6,6,6,17,no campaign,0
45,higher_education,single,72066.0,no_child,2014-06-23,55,1003,34,536,134,51,34,1792,4,6,6,1,2,16,1st_campaign,0
68,higher_education,single,50729.0,kid_and_teen,2013-05-02,62,239,13,143,45,4,52,496,6,2,7,9,6,15,no campaign,0
58,higher_education,relationship,34916.0,kid_and_teen,2013-05-15,89,51,23,82,33,0,42,231,5,1,3,4,9,9,no campaign,0
50,higher_education,single,64892.0,only_teen,2014-05-29,77,527,24,230,32,24,65,902,6,4,12,2,4,22,no campaign,0
60,higher_education,single,43602.0,kid_and_teen,2014-01-10,45,19,5,12,10,3,19,68,3,1,2,3,6,6,no campaign,0
37,higher_education,single,33996.0,no_child,2013-09-11,46,40,2,15,8,0,6,71,1,1,3,1,4,5,no campaign,0
41,higher_education,single,41473.0,only_kid,2013-06-19,80,21,8,20,15,3,9,76,2,0,3,1,7,5,no campaign,0
59,higher_education,relationship,63246.0,kid_and_teen,2013-08-20,60,593,30,91,29,22,7,772,6,3,12,1,4,21,no campaign,0
67,higher_education,relationship,36732.0,kid_and_teen,2013-12-29,71,21,5,3,10,1,7,47,1,1,4,3,2,6,no campaign,0
56,higher_education,relationship,69084.0,only_kid,2013-11-19,43,1181,107,199,39,30,30,1586,7,3,13,2,8,23,no campaign,0
59,higher_education,relationship,77766.0,only_teen,2013-02-22,97,1004,59,265,115,59,27,1529,11,10,11,2,6,32,3rd_campaign,0
41,higher_education,single,37929.0,no_child,2013-07-30,49,202,2,46,3,2,10,265,4,2,5,2,7,11,1st_campaign,0
75,higher_education,relationship,86610.0,no_child,2013-09-05,66,446,107,768,33,196,53,1603,5,6,6,1,2,17,no campaign,0
40,higher_education,relationship,80141.0,no_child,2013-01-11,20,1184,102,673,52,40,40,2091,7,4,10,1,6,21,5th_campaign,0
71,higher_education,relationship,72635.0,no_child,2013-06-03,54,390,22,323,104,35,107,981,6,8,6,1,3,20,1st_campaign,0
56,higher_education,relationship,69016.0,only_teen,2012-11-22,61,726,53,363,123,107,161,1533,8,9,13,4,5,30,no campaign,0
35,higher_education,relationship,20193.0,no_child,2012-11-28,18,8,8,22,24,11,9,82,1,1,4,1,4,6,no campaign,0
51,higher_education,relationship,27573.0,only_kid,2013-03-25,45,50,15,110,39,15,15,244,5,1,4,4,8,10,no campaign,0
47,Basic,single,15862.0,only_kid,2013-06-27,26,1,1,4,11,9,10,36,1,0,3,1,8,4,no campaign,0
50,higher_education,relationship,49544.0,only_kid,2013-02-12,0,308,0,73,0,0,23,404,5,1,8,2,7,14,no campaign,0
46,higher_education,relationship,33228.0,only_kid,2014-01-23,28,22,2,31,7,4,5,71,2,0,3,1,7,5,no campaign,0
48,higher_education,relationship,70440.0,no_child,2013-10-08,49,690,117,499,76,102,88,1572,5,10,7,1,3,22,1st_campaign,0
55,higher_education,relationship,38232.0,kid_and_teen,2014-01-17,84,43,5,28,7,6,33,122,3,1,3,4,5,7,no campaign,0
71,higher_education,relationship,22554.0,kid_and_teen,2012-11-03,38,27,0,10,0,0,4,41,2,0,4,4,5,6,no campaign,0
43,higher_education,relationship,23536.0,only_kid,2014-06-04,53,6,0,3,0,0,1,10,0,0,3,1,3,3,no campaign,0
74,higher_education,relationship,49413.0,only_teen,2013-10-25,88,205,7,41,3,2,46,304,4,2,5,2,5,11,no campaign,0
57,higher_education,relationship,42231.0,kid_and_teen,2014-03-25,99,24,0,8,0,1,4,37,1,0,3,1,5,4,no campaign,0
46,higher_education,single,78789.0,no_child,2012-08-08,12,667,50,850,21,83,83,1754,4,6,5,1,2,15,last_campaign,0
58,higher_education,relationship,56534.0,only_teen,2013-07-23,35,691,7,61,10,0,46,815,10,4,7,4,8,21,2nd_campaign,0
55,higher_education,single,58350.0,only_teen,2013-01-04,5,493,26,206,116,80,80,1001,8,3,12,4,6,23,no campaign,0
37,higher_education,single,81217.0,no_child,2013-07-19,77,493,70,324,146,40,84,1157,3,7,11,1,1,21,no campaign,0
75,higher_education,single,49090.0,only_teen,2013-07-19,45,494,5,82,7,0,100,688,7,2,9,3,7,18,no campaign,0
39,higher_education,single,61787.0,no_child,2013-07-06,71,621,73,414,78,48,85,1319,8,4,6,1,5,18,no campaign,0
41,higher_education,relationship,18169.0,only_kid,2013-02-19,40,9,0,5,0,0,7,21,1,0,2,1,8,3,no campaign,0
45,higher_education,single,24336.0,only_kid,2012-08-27,82,1,6,2,8,2,12,31,1,0,2,1,7,3,no campaign,0
36,higher_education,relationship,18222.0,no_child,2012-12-31,70,12,4,19,12,6,14,67,2,0,3,1,8,5,no campaign,0
74,higher_education,single,62335.0,only_teen,2013-05-23,87,243,131,217,85,6,26,708,3,3,13,2,2,19,no campaign,0
55,higher_education,relationship,42033.0,kid_and_teen,2012-09-19,95,11,1,4,2,0,7,25,1,0,2,1,7,3,no campaign,0
43,higher_education,relationship,86580.0,no_child,2013-02-27,72,532,21,127,26,20,20,746,4,2,5,0,1,11,5th_campaign,0
69,higher_education,single,41437.0,kid_and_teen,2012-09-22,5,29,0,2,0,0,1,32,1,0,3,1,7,4,no campaign,0
75,higher_education,single,73705.0,kid_and_teen,2014-03-05,86,612,91,520,258,107,107,1695,9,6,8,2,5,23,no campaign,0
50,higher_education,relationship,61064.0,only_teen,2012-08-31,80,387,126,342,0,45,180,1080,8,4,11,5,6,23,no campaign,0
71,higher_education,relationship,38452.0,kid_and_teen,2014-03-30,62,56,0,14,0,0,2,72,3,0,3,3,7,6,no campaign,0
37,higher_education,single,18358.0,only_kid,2013-11-20,49,6,8,19,16,4,4,57,3,0,4,3,7,7,no campaign,0
53,higher_education,relationship,55012.0,only_teen,2014-03-21,85,582,0,65,0,0,13,660,8,2,9,6,5,19,no campaign,0
53,Basic,relationship,9722.0,only_kid,2012-10-02,7,6,17,16,6,16,42,103,3,1,3,4,8,7,last_campaign,0
42,higher_education,relationship,38175.0,only_kid,2013-09-23,6,70,6,69,2,3,3,153,3,1,4,3,7,8,no campaign,0
70,higher_education,relationship,58656.0,only_teen,2012-09-20,25,962,12,194,16,24,12,1220,7,8,13,4,6,28,5th_campaign,0
61,higher_education,relationship,52117.0,only_teen,2012-08-16,55,112,10,107,30,0,20,279,5,2,4,2,7,11,no campaign,0
48,higher_education,relationship,64813.0,only_kid,2014-01-02,81,293,0,124,179,97,52,745,7,2,10,1,5,19,no campaign,0
53,higher_education,relationship,54222.0,only_teen,2014-03-01,98,199,12,31,3,12,7,264,3,3,5,1,3,11,no campaign,0
40,higher_education,relationship,83512.0,no_child,2014-06-17,31,1060,61,835,80,20,101,2157,4,7,10,1,1,21,1st_campaign,0
67,higher_education,relationship,77520.0,only_teen,2013-08-28,30,940,44,396,0,88,58,1526,8,7,7,1,4,22,1st_campaign,0
48,higher_education,relationship,41154.0,only_teen,2013-04-09,98,44,2,11,2,3,7,69,1,0,4,1,5,5,no campaign,0
60,higher_education,relationship,80398.0,no_child,2012-11-10,92,342,51,936,207,35,26,1597,5,8,12,1,3,25,5th_campaign,0
34,Basic,single,18746.0,only_kid,2014-05-29,41,2,10,11,12,9,20,64,3,0,3,2,6,6,no campaign,0
42,higher_education,relationship,35196.0,only_kid,2012-11-13,68,75,12,141,43,39,187,497,6,1,5,6,8,12,no campaign,0
70,higher_education,single,60230.0,only_teen,2013-05-20,78,520,20,367,39,81,40,1067,6,3,6,2,5,15,no campaign,0
49,higher_education,relationship,22108.0,kid_and_teen,2014-05-08,46,5,3,9,6,2,6,31,2,0,3,2,7,5,no campaign,0
52,higher_education,relationship,44392.0,kid_and_teen,2013-09-05,71,87,5,71,7,12,29,211,4,1,4,5,7,9,no campaign,0
50,higher_education,relationship,55424.0,only_teen,2012-11-25,6,462,61,184,10,53,107,877,7,5,9,4,6,21,3rd_campaign,0
47,higher_education,relationship,17688.0,only_kid,2013-01-13,82,2,2,1,3,1,2,11,1,0,2,1,8,3,no campaign,1
43,higher_education,relationship,92491.0,no_child,2013-05-01,71,979,44,935,29,25,22,2034,7,5,12,1,3,24,1st_campaign,0
35,higher_education,single,90273.0,no_child,2013-12-14,32,704,129,853,120,74,111,1991,5,6,7,1,2,18,1st_campaign,0
64,higher_education,single,82571.0,no_child,2014-04-02,28,861,31,558,62,95,79,1686,6,5,13,0,2,24,5th_campaign,0
44,higher_education,single,38513.0,only_kid,2014-01-28,20,172,3,115,16,0,18,324,6,1,5,5,8,12,last_campaign,0
47,higher_education,single,16653.0,only_kid,2014-04-18,10,5,7,31,15,4,7,69,2,1,3,3,6,6,last_campaign,0
71,higher_education,relationship,42586.0,kid_and_teen,2012-10-29,7,194,2,56,0,0,0,252,4,1,6,5,8,11,last_campaign,0
61,Basic,single,23529.0,only_teen,2013-01-07,67,9,7,13,3,2,20,54,1,1,2,1,6,4,no campaign,0
65,higher_education,relationship,74881.0,kid_and_teen,2013-03-08,48,505,72,270,36,27,54,964,9,2,12,4,5,23,no campaign,0
75,higher_education,relationship,71107.0,only_teen,2013-02-17,61,533,10,217,198,174,195,1327,7,6,13,2,4,26,no campaign,0
62,higher_education,relationship,46910.0,kid_and_teen,2014-03-23,36,48,0,14,0,0,6,68,2,0,3,2,6,5,no campaign,0
67,higher_education,relationship,18690.0,no_child,2012-12-28,77,6,1,7,23,4,19,60,1,1,2,1,8,4,no campaign,0
71,higher_education,single,37244.0,kid_and_teen,2013-04-27,90,18,2,10,0,0,25,55,1,1,2,1,7,4,3rd_campaign,0
60,higher_education,relationship,82427.0,no_child,2014-03-12,35,482,147,509,104,107,107,1456,3,5,12,1,1,20,5th_campaign,0
68,higher_education,single,75342.0,only_teen,2013-05-06,38,204,97,97,21,118,26,563,5,2,10,1,4,17,no campaign,0
72,higher_education,single,70044.0,only_teen,2013-02-18,46,1073,0,250,153,14,14,1504,7,10,5,4,5,22,no campaign,0
59,higher_education,single,79146.0,kid_and_teen,2014-04-24,33,245,16,223,21,43,16,564,8,1,8,2,6,17,no campaign,0
63,higher_education,relationship,77437.0,no_child,2013-11-26,70,560,21,442,29,44,29,1125,4,5,13,1,1,22,5th_campaign,0
67,higher_education,relationship,54984.0,only_teen,2014-05-24,51,173,13,131,32,3,6,358,6,1,6,4,7,13,1st_campaign,0
55,higher_education,relationship,42403.0,only_kid,2013-12-11,18,22,1,11,0,5,3,42,1,0,3,1,8,4,no campaign,0
62,higher_education,relationship,55761.0,only_teen,2014-04-24,97,136,1,12,0,3,32,184,4,1,3,2,6,8,4th_campaign,0
43,higher_education,relationship,37292.0,only_kid,2013-04-18,32,275,0,86,10,23,66,460,6,3,5,5,8,14,no campaign,0
81,higher_education,single,45576.0,no_child,2014-05-28,9,56,19,29,2,14,25,145,3,1,3,1,8,7,last_campaign,0
79,higher_education,relationship,70321.0,no_child,2013-01-16,6,303,23,751,82,26,191,1376,6,5,13,1,4,24,last_campaign,0
57,higher_education,single,58086.0,only_teen,2013-01-20,80,708,7,62,0,0,15,792,11,3,7,2,8,21,no campaign,0
74,higher_education,relationship,81795.0,no_child,2012-10-26,74,324,132,693,27,118,88,1382,4,11,7,1,2,22,no campaign,0
79,Basic,relationship,28389.0,no_child,2012-11-20,49,1,5,3,7,4,8,28,1,0,2,1,7,3,no campaign,0
80,higher_education,relationship,66835.0,no_child,2013-09-28,21,620,26,195,34,17,141,1033,6,4,13,1,2,23,no campaign,0
57,higher_education,single,69901.0,only_teen,2013-05-29,95,312,21,206,102,92,149,882,7,3,10,3,5,20,no campaign,0
77,higher_education,relationship,80360.0,no_child,2013-03-03,56,1493,86,454,112,43,43,2231,4,4,5,2,2,13,1st_campaign,0
65,higher_education,relationship,63342.0,only_teen,2012-10-16,48,918,21,118,13,10,21,1101,8,3,5,3,6,16,4th_campaign,0
52,higher_education,relationship,44989.0,only_teen,2012-09-12,26,98,0,106,49,10,106,369,5,1,5,5,6,11,no campaign,0
46,higher_education,single,31859.0,only_kid,2014-02-27,3,3,4,7,15,8,11,48,1,0,3,1,7,4,no campaign,0
77,higher_education,single,51569.0,only_teen,2013-02-12,39,380,0,47,6,0,34,467,7,1,7,4,8,15,4th_campaign,0
55,higher_education,single,30372.0,kid_and_teen,2012-12-25,33,15,0,12,7,3,7,44,2,0,3,3,7,5,no campaign,0
47,Basic,single,16014.0,kid_and_teen,2013-03-17,42,3,9,4,7,8,7,38,1,1,4,4,3,6,no campaign,0
58,higher_education,relationship,41120.0,kid_and_teen,2013-11-06,80,24,2,23,0,8,24,81,2,1,3,3,6,6,no campaign,0
55,higher_education,single,39763.0,only_kid,2013-08-04,9,80,1,60,4,6,16,167,5,1,2,2,9,8,last_campaign,0
71,higher_education,relationship,38725.0,kid_and_teen,2014-05-10,52,31,0,6,2,1,5,45,1,0,4,2,4,5,no campaign,0
54,higher_education,relationship,77981.0,only_kid,2013-05-26,78,138,120,204,16,126,60,664,7,4,7,3,5,18,no campaign,0
62,higher_education,relationship,62905.0,only_teen,2013-09-10,68,166,75,96,119,107,59,622,7,2,8,3,4,17,no campaign,0
47,higher_education,single,13533.0,only_kid,2013-03-10,45,12,3,8,8,0,17,48,2,0,3,2,7,5,no campaign,0
51,higher_education,relationship,59481.0,only_teen,2013-10-23,47,178,3,85,71,66,58,461,3,3,8,2,2,14,no campaign,0
49,higher_education,relationship,72117.0,only_teen,2013-08-20,34,707,20,171,65,60,50,1073,9,7,9,1,5,25,no campaign,0
40,higher_education,relationship,21955.0,only_kid,2013-09-07,81,5,1,7,17,14,11,55,2,1,3,2,6,6,no campaign,0
70,higher_education,relationship,67131.0,only_teen,2013-03-26,72,465,71,250,93,35,62,976,9,2,12,3,6,23,no campaign,0
46,higher_education,single,36802.0,only_kid,2014-06-16,23,16,1,2,0,0,1,20,1,0,3,1,5,4,no campaign,0
44,higher_education,relationship,71853.0,no_child,2013-05-08,29,358,108,413,141,97,32,1149,2,8,6,1,1,16,no campaign,0
65,Basic,relationship,28249.0,no_child,2014-06-15,80,1,9,7,2,14,10,43,2,0,3,1,6,5,no campaign,0
51,higher_education,relationship,47808.0,only_teen,2013-10-20,30,123,1,26,2,0,72,224,3,2,3,2,7,8,3rd_campaign,0
52,higher_education,single,25509.0,only_kid,2012-09-18,15,40,3,30,10,7,11,101,3,0,3,3,9,6,last_campaign,0
80,higher_education,relationship,51012.0,no_child,2013-04-18,86,102,9,63,2,9,24,209,4,1,4,1,6,9,no campaign,0
41,higher_education,single,70596.0,no_child,2012-10-05,68,347,44,534,17,0,26,968,3,5,12,1,2,20,no campaign,0
74,higher_education,relationship,85431.0,no_child,2013-06-08,54,376,53,462,168,53,53,1165,2,7,7,1,0,16,no campaign,0
59,higher_education,relationship,42664.0,only_teen,2014-03-18,44,21,0,3,0,0,0,24,1,0,3,1,6,4,no campaign,0
71,higher_education,relationship,42586.0,kid_and_teen,2012-10-29,7,194,2,56,0,0,0,252,4,1,6,5,8,11,last_campaign,0
41,higher_education,single,29760.0,only_kid,2012-08-29,87,64,4,68,7,5,17,165,3,1,4,4,8,8,no campaign,0
49,higher_education,relationship,28973.0,no_child,2012-10-13,59,206,0,46,3,2,12,269,5,1,5,2,8,11,no campaign,0
53,higher_education,relationship,39435.0,only_kid,2013-08-06,16,71,0,18,0,0,13,102,3,1,2,1,7,6,no campaign,0
42,higher_education,relationship,65370.0,no_child,2013-08-01,1,71,22,112,138,89,29,461,2,3,13,1,1,18,no campaign,0
47,Basic,single,20194.0,only_kid,2012-12-17,64,0,4,7,11,10,15,47,2,0,3,2,6,5,no campaign,0
50,higher_education,single,42473.0,kid_and_teen,2014-02-17,72,93,1,21,0,4,25,144,2,1,4,3,5,7,no campaign,0
58,higher_education,relationship,64590.0,no_child,2012-10-14,98,920,138,168,36,46,30,1338,9,4,10,1,6,23,no campaign,0
67,higher_education,relationship,71232.0,only_teen,2013-11-28,91,653,17,170,34,26,17,917,11,2,10,2,7,23,no campaign,0
55,higher_education,relationship,34600.0,kid_and_teen,2013-01-01,8,199,33,60,8,3,15,318,5,2,5,5,8,12,last_campaign,0
59,higher_education,single,46904.0,kid_and_teen,2012-11-03,20,153,4,56,0,9,31,253,5,1,4,4,8,10,no campaign,0
53,higher_education,relationship,49094.0,only_teen,2012-09-21,6,376,0,38,11,8,69,502,6,3,6,5,6,15,no campaign,0
43,higher_education,relationship,36075.0,only_kid,2013-12-09,54,46,0,30,12,1,30,119,2,0,4,1,6,6,no campaign,0
47,higher_education,relationship,60839.0,kid_and_teen,2012-08-28,72,600,21,128,223,150,128,1250,2,2,12,13,8,16,no campaign,0
47,higher_education,relationship,77298.0,only_teen,2013-11-02,46,425,115,292,23,35,79,969,6,6,11,1,3,23,no campaign,0
76,higher_education,relationship,34026.0,kid_and_teen,2013-08-05,11,18,6,15,12,8,17,76,2,1,3,3,5,6,no campaign,0
63,higher_education,single,48918.0,kid_and_teen,2014-04-12,21,52,0,9,0,0,1,62,1,0,4,2,4,5,no campaign,0
64,higher_education,relationship,82122.0,no_child,2013-08-15,89,734,22,350,151,25,100,1382,3,9,13,1,1,25,5th_campaign,0
50,higher_education,single,37697.0,only_kid,2014-02-07,82,34,6,21,11,4,8,84,2,1,3,1,6,6,no campaign,0
74,higher_education,relationship,34074.0,kid_and_teen,2013-07-13,69,135,1,41,10,1,67,255,3,3,3,5,6,9,3rd_campaign,0
66,higher_education,relationship,28520.0,kid_and_teen,2013-06-14,55,11,0,10,0,2,20,43,1,1,2,1,6,4,no campaign,0
71,higher_education,single,62535.0,only_teen,2013-10-03,13,163,48,90,0,45,52,398,3,2,8,1,3,13,no campaign,0
49,higher_education,single,36273.0,only_kid,2014-04-16,80,29,3,30,3,2,9,76,3,0,3,2,6,6,no campaign,0
62,higher_education,relationship,63404.0,kid_and_teen,2014-06-06,97,734,26,70,11,44,17,902,6,3,4,2,4,13,1st_campaign,0
45,higher_education,relationship,75774.0,only_kid,2014-05-02,27,340,21,134,258,14,56,823,7,5,8,1,4,20,no campaign,0
50,higher_education,relationship,78416.0,only_teen,2014-06-27,99,453,38,279,188,38,183,1179,7,7,10,2,3,24,no campaign,0
52,higher_education,relationship,75702.0,only_teen,2012-10-14,87,1073,0,629,145,37,37,1921,10,5,13,1,6,28,5th_campaign,0
75,higher_education,relationship,59385.0,kid_and_teen,2013-04-28,85,135,0,10,0,4,36,185,3,1,4,2,5,8,no campaign,0
60,higher_education,single,37070.0,kid_and_teen,2013-03-20,30,231,7,137,4,15,39,433,5,1,8,9,7,14,last_campaign,0
75,higher_education,relationship,44689.0,kid_and_teen,2014-01-10,82,18,0,5,0,0,11,34,1,1,2,2,7,4,3rd_campaign,0
68,higher_education,relationship,53977.0,only_teen,2013-06-08,21,620,16,165,0,24,82,907,5,5,12,5,5,22,no campaign,0
60,higher_education,single,7144.0,kid_and_teen,2013-12-07,92,81,4,33,5,2,291,416,23,1,1,0,0,25,no campaign,0
62,higher_education,single,18701.0,kid_and_teen,2013-06-04,95,12,4,2,10,6,10,44,2,0,4,4,5,6,no campaign,0
70,higher_education,relationship,90369.0,no_child,2014-04-28,2,292,51,981,224,23,17,1588,4,6,6,1,1,16,last_campaign,0
52,higher_education,single,63159.0,no_child,2012-11-05,74,965,34,586,89,86,37,1797,3,5,8,1,3,16,3rd_campaign,0
60,higher_education,relationship,37758.0,kid_and_teen,2012-10-04,49,27,2,10,0,0,1,40,1,0,3,2,8,4,no campaign,0
63,higher_education,single,46757.0,only_teen,2012-11-16,71,777,30,163,0,51,122,1143,4,4,7,6,9,15,no campaign,0
57,higher_education,relationship,79734.0,no_child,2014-06-28,72,572,8,232,23,62,17,914,4,3,6,1,1,13,1st_campaign,0
34,higher_education,relationship,63207.0,no_child,2013-01-20,68,438,169,565,91,169,70,1502,2,3,6,1,7,11,1st_campaign,0
72,higher_education,single,72071.0,only_teen,2013-02-14,4,531,69,300,150,138,150,1338,5,4,8,3,2,17,no campaign,0
43,higher_education,relationship,21840.0,only_kid,2013-07-21,80,17,0,9,0,0,1,27,1,0,3,1,9,4,no campaign,0
44,higher_education,relationship,58582.0,only_teen,2013-09-28,15,402,35,106,101,77,42,763,9,2,9,2,5,20,4th_campaign,0
75,higher_education,single,72282.0,no_child,2013-07-19,70,503,27,419,90,139,153,1331,5,7,9,1,7,21,last_campaign,0
70,higher_education,relationship,50387.0,kid_and_teen,2013-08-31,91,369,9,87,12,14,34,525,6,2,8,3,5,16,no campaign,0
65,higher_education,relationship,32583.0,kid_and_teen,2014-06-15,10,5,0,3,0,0,1,9,1,0,2,1,7,3,no campaign,0
64,higher_education,relationship,62568.0,only_teen,2014-04-07,99,362,17,398,80,35,61,953,5,3,5,3,4,13,1st_campaign,0
55,higher_education,single,44635.0,kid_and_teen,2013-10-11,25,56,0,9,0,0,3,68,2,0,3,2,7,5,no campaign,0
55,higher_education,single,33316.0,kid_and_teen,2013-10-04,34,79,1,31,4,4,12,131,2,1,4,3,6,7,no campaign,0
58,higher_education,relationship,63967.0,only_teen,2013-08-09,57,387,84,141,73,35,162,882,4,4,12,3,2,20,no campaign,0
48,higher_education,relationship,52513.0,no_child,2012-09-04,84,367,17,241,104,188,232,1149,9,5,9,2,7,23,no campaign,0
57,higher_education,relationship,25293.0,only_kid,2013-09-15,51,15,0,11,0,2,9,37,1,1,2,1,8,4,no campaign,0
61,higher_education,single,54111.0,only_teen,2013-08-25,97,267,6,54,8,3,50,388,5,2,6,2,5,13,no campaign,0
40,higher_education,relationship,78394.0,no_child,2013-02-15,13,298,27,697,216,24,166,1428,4,6,5,1,2,15,last_campaign,0
68,higher_education,relationship,80739.0,no_child,2013-05-23,92,674,92,736,39,0,92,1633,3,11,9,1,1,23,no campaign,0
51,higher_education,relationship,22669.0,only_kid,2013-05-22,30,16,14,36,37,22,48,173,4,1,2,3,9,7,last_campaign,0
39,higher_education,single,29236.0,only_kid,2013-10-08,30,37,4,24,16,9,9,99,4,0,3,2,9,7,no campaign,0
67,higher_education,relationship,44911.0,only_teen,2013-03-15,11,159,0,22,2,1,31,215,4,1,4,3,7,9,no campaign,0
64,higher_education,relationship,54693.0,only_teen,2013-02-17,72,686,17,142,23,26,35,929,6,4,13,8,6,23,no campaign,0
52,higher_education,relationship,48186.0,only_kid,2014-03-20,39,97,3,66,12,7,34,219,4,1,4,3,7,9,no campaign,0
49,higher_education,relationship,54809.0,kid_and_teen,2013-09-11,0,63,6,57,13,13,22,174,2,1,5,4,4,8,last_campaign,0
48,higher_education,relationship,41580.0,kid_and_teen,2012-12-10,15,56,5,24,4,0,3,92,2,1,3,3,5,6,no campaign,0
56,higher_education,relationship,80336.0,no_child,2013-09-09,12,209,19,456,160,142,66,1052,2,9,13,1,1,24,no campaign,0
69,higher_education,relationship,47743.0,only_teen,2013-03-22,56,198,2,43,0,12,20,275,4,1,6,3,6,11,4th_campaign,0
71,higher_education,relationship,62972.0,only_teen,2012-08-03,39,313,15,47,20,0,192,587,7,4,3,2,6,14,no campaign,0
72,higher_education,single,57333.0,only_teen,2012-09-22,55,941,14,397,76,58,176,1662,8,5,9,11,6,22,last_campaign,0
44,higher_education,relationship,32313.0,only_kid,2013-02-11,60,86,4,56,2,4,7,159,4,0,4,3,9,8,no campaign,0
73,higher_education,single,84953.0,no_child,2013-06-03,73,167,48,602,63,72,72,1024,3,10,4,1,2,17,1st_campaign,0
58,higher_education,single,27071.0,only_kid,2014-04-23,90,8,3,19,0,2,3,35,2,0,3,2,6,5,no campaign,0
69,higher_education,relationship,68148.0,no_child,2013-08-31,86,389,66,408,37,57,85,1042,4,4,6,1,2,14,no campaign,0
61,higher_education,relationship,65735.0,kid_and_teen,2013-12-07,37,239,7,119,4,15,11,395,6,2,6,5,7,14,no campaign,0
51,higher_education,relationship,86836.0,no_child,2012-09-12,7,179,21,273,0,21,63,557,6,10,6,1,5,22,1st_campaign,0
